pairing_id,departure_date,departure_time,arrival_time,origin,destination,aircraft_type,flight_duration_hrs,pairing_type,pilots_required,fas_required,assigned_pilot_id,assigned_fa_id,is_deadhead,base
52547,2024-01-10,2024-01-10 05:30,2024-01-10 07:38,ATL,BNA,B757,2.14,Turn,2,3,10222,10190,False,ATL
52548,2024-01-03,2024-01-03 08:00,2024-01-03 12:15,ATL,MCO,A320,4.25,Multi-day,2,2,10227,10162,False,ATL
52549,2024-06-06,2024-06-06 06:30,2024-06-06 10:55,JFK,SYR,B737,4.43,Multi-day,2,2,10486,10459,False,JFK
52550,2024-02-08,2024-02-08 21:15,2024-02-09 00:27,DFW,ABQ,B767,3.21,Turn,2,4,10282,10305,False,DFW
52551,2024-05-11,2024-05-11 11:30,2024-05-11 13:01,ATL,RDU,A321,1.53,Multi-day,2,3,10238,10151,True,ATL
52552,2024-04-03,2024-04-03 06:15,2024-04-03 11:25,JFK,ROC,B737,5.17,Turn,2,2,10470,10449,False,JFK
52553,2024-06-05,2024-06-05 18:45,2024-06-05 22:04,LAX,ONT,A321,3.33,Turn,2,3,10406,10434,False,LAX
52554,2024-01-12,2024-01-12 12:30,2024-01-12 16:32,ORD,STL,A321,4.04,Red-eye,2,3,10048,10097,False,ORD
52555,2024-01-17,2024-01-17 13:15,2024-01-17 16:36,ORD,CMH,B737,3.35,Overnight,2,2,10029,10091,True,ORD
52556,2024-02-24,2024-02-24 20:45,2024-02-24 23:34,LAX,PHX,B767,2.82,Overnight,2,4,10412,10360,False,LAX
52557,2024-01-04,2024-01-04 08:15,2024-01-04 09:40,JFK,BOS,B737,1.42,Turn,2,2,10490,10493,False,JFK
52558,2024-06-22,2024-06-22 19:15,2024-06-23 00:43,LAX,BUR,A321,5.48,Turn,2,3,10411,10358,False,LAX
52559,2024-02-25,2024-02-25 07:45,2024-02-25 11:26,LAX,SAN,A320,3.69,Red-eye,2,2,10417,10440,False,LAX
52560,2024-06-11,2024-06-11 06:45,2024-06-11 11:53,ATL,BNA,A320,5.14,Turn,2,2,10227,10155,False,ATL
52561,2024-03-06,2024-03-06 14:00,2024-03-06 15:37,DFW,SAT,B737,1.63,Red-eye,2,2,10253,10290,False,DFW
52562,2024-04-28,2024-04-28 05:15,2024-04-28 07:47,ATL,CHS,A320,2.54,Turn,2,2,10221,10196,False,ATL
52563,2024-04-07,2024-04-07 10:30,2024-04-07 14:21,ATL,BNA,A320,3.87,Turn,2,2,10219,10147,False,ATL
52564,2024-01-29,2024-01-29 18:30,2024-01-29 22:54,ORD,CLE,A320,4.41,Red-eye,2,2,10034,10064,True,ORD
52565,2024-05-19,2024-05-19 19:30,2024-05-19 21:54,LAX,PHX,A321,2.41,Turn,2,3,10396,10421,False,LAX
52566,2024-02-04,2024-02-04 08:45,2024-02-04 11:26,DFW,HOU,B757,2.69,Turn,2,3,10301,10336,False,DFW
52567,2024-02-08,2024-02-08 09:15,2024-02-08 12:28,ATL,CHS,A320,3.23,Turn,2,2,10204,10127,False,ATL
52568,2024-05-27,2024-05-27 05:30,2024-05-27 10:57,JFK,SYR,B737,5.46,Overnight,2,2,10498,10471,False,JFK
52569,2024-06-22,2024-06-22 15:30,2024-06-22 16:55,ORD,MKE,A320,1.42,Multi-day,2,2,10016,10051,True,ORD
52570,2024-03-14,2024-03-14 13:00,2024-03-14 17:25,ORD,DTW,B767,4.43,Multi-day,2,4,10088,10104,True,ORD
52571,2024-04-27,2024-04-27 07:15,2024-04-27 08:41,ATL,RDU,A320,1.44,Turn,2,2,10172,10182,False,ATL
52572,2024-04-25,2024-04-25 10:00,2024-04-25 12:04,LAX,LAS,B737,2.07,Turn,2,2,10428,10440,False,LAX
52573,2024-04-23,2024-04-23 07:15,2024-04-23 08:49,JFK,DCA,A320,1.57,Turn,2,2,10462,10500,False,JFK
52574,2024-03-26,2024-03-26 16:30,2024-03-26 19:36,DFW,OKC,A321,3.1,Red-eye,2,3,10253,10295,False,DFW
52575,2024-03-20,2024-03-20 16:15,2024-03-20 17:45,ORD,CLE,B757,1.5,Turn,2,3,10002,10077,False,ORD
52576,2024-06-22,2024-06-22 17:45,2024-06-22 21:51,ATL,MSY,B737,4.1,Overnight,2,2,10205,10228,False,ATL
52577,2024-05-06,2024-05-06 22:15,2024-05-07 02:34,LAX,SMF,A321,4.32,Multi-day,2,3,10436,10386,False,LAX
52578,2024-06-20,2024-06-20 11:15,2024-06-20 13:17,ORD,CMH,A320,2.04,Multi-day,2,2,10043,10082,False,ORD
52579,2024-06-03,2024-06-03 16:00,2024-06-03 17:32,LAX,BUR,A321,1.54,Overnight,2,3,10428,10384,False,LAX
52580,2024-04-04,2024-04-04 10:15,2024-04-04 13:08,ORD,DTW,A320,2.89,Turn,2,2,10124,10122,False,ORD
52581,2024-01-25,2024-01-25 07:00,2024-01-25 12:02,LAX,SAN,A321,5.04,Turn,2,3,10407,10413,False,LAX
52582,2024-05-29,2024-05-29 11:00,2024-05-29 14:13,DFW,SAT,A320,3.22,Overnight,2,2,10272,10289,False,DFW
52583,2024-02-17,2024-02-17 05:30,2024-02-17 07:10,LAX,LAS,A321,1.68,Turn,2,3,10436,10408,False,LAX
52584,2024-01-11,2024-01-11 10:45,2024-01-11 14:57,DFW,ELP,B757,4.2,Overnight,2,3,10275,10252,False,DFW
52585,2024-05-01,2024-05-01 09:15,2024-05-01 13:45,ATL,CLT,B757,4.51,Turn,2,3,10235,10144,False,ATL
52586,2024-06-22,2024-06-22 21:45,2024-06-23 02:31,ORD,IND,B737,4.78,Turn,2,2,10124,10061,False,ORD
52587,2024-04-07,2024-04-07 06:15,2024-04-07 07:27,ATL,MIA,A321,1.21,Turn,2,3,10250,10220,False,ATL
52588,2024-03-12,2024-03-12 14:15,2024-03-12 18:18,LAX,SFO,B767,4.05,Overnight,2,4,10353,10386,True,LAX
52589,2024-02-27,2024-02-27 14:00,2024-02-27 17:02,ATL,TPA,B737,3.05,Turn,2,2,10237,10189,False,ATL
52590,2024-05-24,2024-05-24 16:00,2024-05-24 17:35,ORD,CLE,A321,1.58,Turn,2,3,10074,10051,False,ORD
52591,2024-01-10,2024-01-10 06:45,2024-01-10 11:29,ATL,CLT,A320,4.74,Overnight,2,2,10195,10169,False,ATL
52592,2024-03-19,2024-03-19 12:45,2024-03-19 17:40,ORD,DTW,B737,4.93,Turn,2,2,10111,10040,False,ORD
52593,2024-06-01,2024-06-01 06:15,2024-06-01 11:41,ATL,MCO,B737,5.45,Multi-day,2,2,10184,10226,False,ATL
52594,2024-05-10,2024-05-10 05:30,2024-05-10 07:01,DFW,SAT,B767,1.52,Overnight,2,4,10283,10348,False,DFW
52595,2024-06-19,2024-06-19 12:00,2024-06-19 13:16,ORD,STL,A320,1.27,Turn,2,2,10068,10055,False,ORD
52596,2024-03-21,2024-03-21 08:30,2024-03-21 11:37,DFW,ELP,A320,3.12,Overnight,2,2,10272,10316,False,DFW
52597,2024-06-04,2024-06-04 15:45,2024-06-04 20:35,ATL,CLT,B737,4.84,Red-eye,2,2,10195,10202,False,ATL
52598,2024-02-11,2024-02-11 05:30,2024-02-11 08:11,ATL,TPA,B737,2.69,Multi-day,2,2,10130,10157,False,ATL
52599,2024-05-21,2024-05-21 17:00,2024-05-21 21:35,ATL,MSY,A321,4.58,Multi-day,2,3,10172,10177,False,ATL
52600,2024-06-19,2024-06-19 08:15,2024-06-19 10:40,DFW,OKC,A320,2.42,Turn,2,2,10319,10346,False,DFW
52601,2024-01-01,2024-01-01 11:30,2024-01-01 14:05,JFK,PHL,B737,2.59,Overnight,2,2,10498,10471,False,JFK
52602,2024-05-04,2024-05-04 17:15,2024-05-04 19:45,DFW,AUS,A320,2.51,Red-eye,2,2,10281,10296,False,DFW
52603,2024-04-22,2024-04-22 11:15,2024-04-22 14:30,LAX,SAN,A321,3.26,Turn,2,3,10410,10379,False,LAX
52604,2024-06-21,2024-06-21 10:30,2024-06-21 14:35,ATL,TPA,B737,4.1,Red-eye,2,2,10232,10156,False,ATL
52605,2024-02-03,2024-02-03 13:15,2024-02-03 15:36,ORD,IND,B737,2.35,Turn,2,2,10067,10077,False,ORD
52606,2024-04-01,2024-04-01 05:45,2024-04-01 09:52,DFW,SAT,B737,4.13,Red-eye,2,2,10292,10349,False,DFW
52607,2024-05-15,2024-05-15 06:30,2024-05-15 07:45,ORD,DTW,B737,1.26,Overnight,2,2,10099,10106,False,ORD
52608,2024-05-06,2024-05-06 17:15,2024-05-06 21:55,LAX,SAN,B737,4.68,Overnight,2,2,10438,10388,False,LAX
52609,2024-02-07,2024-02-07 14:30,2024-02-07 16:08,LAX,ONT,B767,1.65,Turn,2,4,10419,10374,False,LAX
52610,2024-06-24,2024-06-24 14:45,2024-06-24 18:21,ATL,RDU,A321,3.61,Overnight,2,3,10219,10155,False,ATL
52611,2024-04-28,2024-04-28 08:15,2024-04-28 10:26,ORD,MKE,B737,2.19,Turn,2,2,10015,10120,False,ORD
52612,2024-02-03,2024-02-03 07:00,2024-02-03 08:13,ORD,CLE,B757,1.22,Turn,2,3,10033,10077,True,ORD
52613,2024-05-08,2024-05-08 14:00,2024-05-08 19:28,ORD,CLE,B737,5.47,Multi-day,2,2,10079,10101,False,ORD
52614,2024-02-04,2024-02-04 19:15,2024-02-04 22:33,DFW,HOU,A320,3.3,Multi-day,2,2,10251,10257,False,DFW
52615,2024-05-09,2024-05-09 06:15,2024-05-09 08:30,ATL,MSY,B787,2.26,Overnight,2,4,10246,10178,False,ATL
52616,2024-04-03,2024-04-03 18:15,2024-04-03 21:41,JFK,DCA,B757,3.45,Overnight,2,3,10486,10460,False,JFK
52617,2024-01-24,2024-01-24 14:45,2024-01-24 19:10,ORD,CMH,B737,4.43,Turn,2,2,10013,10073,True,ORD
52618,2024-04-10,2024-04-10 11:30,2024-04-10 16:57,ATL,TPA,B757,5.45,Turn,2,3,10249,10225,False,ATL
52619,2024-03-17,2024-03-17 05:15,2024-03-17 06:27,LAX,BUR,A320,1.21,Turn,2,2,10370,10386,False,LAX
52620,2024-05-05,2024-05-05 09:45,2024-05-05 14:02,ORD,DTW,B787,4.29,Turn,2,4,10087,10050,False,ORD
52621,2024-05-19,2024-05-19 07:45,2024-05-19 09:10,JFK,BOS,B757,1.43,Turn,2,3,10486,10482,False,JFK
52622,2024-06-30,2024-06-30 17:00,2024-06-30 22:24,DFW,ABQ,B737,5.41,Turn,2,2,10255,10295,False,DFW
52623,2024-03-16,2024-03-16 05:30,2024-03-16 09:01,ATL,MCO,A321,3.52,Multi-day,2,3,10201,10215,False,ATL
52624,2024-02-03,2024-02-03 11:30,2024-02-03 16:52,LAX,SMF,A320,5.37,Overnight,2,2,10400,10388,False,LAX
52625,2024-02-25,2024-02-25 15:00,2024-02-25 19:46,ATL,CHS,B737,4.78,Red-eye,2,2,10232,10160,False,ATL
52626,2024-06-17,2024-06-17 20:30,2024-06-17 22:36,JFK,BDL,B767,2.1,Overnight,2,4,10496,10466,False,JFK
52627,2024-02-15,2024-02-15 17:30,2024-02-15 21:22,JFK,BWI,A320,3.88,Turn,2,2,10498,10488,True,JFK
52628,2024-02-21,2024-02-21 05:30,2024-02-21 10:22,ORD,STL,B757,4.88,Turn,2,3,10068,10010,False,ORD
52629,2024-05-18,2024-05-18 14:45,2024-05-18 17:22,ORD,DTW,A320,2.63,Turn,2,2,10029,10011,False,ORD
52630,2024-03-28,2024-03-28 11:45,2024-03-28 13:56,ATL,MSY,A320,2.19,Overnight,2,2,10134,10215,False,ATL
52631,2024-04-09,2024-04-09 20:00,2024-04-09 22:23,ATL,MCO,B737,2.4,Multi-day,2,2,10130,10137,False,ATL
52632,2024-03-08,2024-03-08 17:45,2024-03-08 23:03,ATL,CHS,A320,5.31,Overnight,2,2,10227,10152,False,ATL
52633,2024-02-05,2024-02-05 11:30,2024-02-05 16:19,ORD,IND,B757,4.82,Overnight,2,3,10065,10093,True,ORD
52634,2024-04-01,2024-04-01 10:30,2024-04-01 15:41,ORD,MKE,A320,5.19,Multi-day,2,2,10014,10073,False,ORD
52635,2024-01-06,2024-01-06 09:00,2024-01-06 12:43,ATL,MCO,A320,3.72,Overnight,2,2,10205,10148,False,ATL
52636,2024-06-27,2024-06-27 16:15,2024-06-27 20:08,ORD,STL,A320,3.9,Turn,2,2,10108,10075,False,ORD
52637,2024-04-01,2024-04-01 16:45,2024-04-01 18:07,JFK,BDL,A320,1.38,Turn,2,2,10470,10452,False,JFK
52638,2024-01-20,2024-01-20 22:45,2024-01-20 23:57,ORD,PIT,B737,1.21,Overnight,2,2,10065,10010,False,ORD
52639,2024-05-30,2024-05-30 07:00,2024-05-30 11:21,DFW,SAT,B757,4.36,Turn,2,3,10281,10321,False,DFW
52640,2024-04-16,2024-04-16 07:45,2024-04-16 10:06,JFK,DCA,B737,2.35,Multi-day,2,2,10463,10469,False,JFK
52641,2024-05-13,2024-05-13 16:15,2024-05-13 18:58,JFK,BDL,A321,2.72,Multi-day,2,3,10465,10474,False,JFK
52642,2024-04-28,2024-04-28 11:30,2024-04-28 13:29,DFW,HOU,B737,1.99,Turn,2,2,10259,10298,True,DFW
52643,2024-03-08,2024-03-08 08:30,2024-03-08 13:39,LAX,SAN,A321,5.16,Overnight,2,3,10404,10381,False,LAX
52644,2024-03-14,2024-03-14 10:30,2024-03-14 14:05,JFK,PHL,A320,3.59,Multi-day,2,2,10446,10488,False,JFK
52645,2024-02-11,2024-02-11 21:15,2024-02-11 22:44,ORD,CLE,B787,1.49,Overnight,2,4,10043,10086,False,ORD
52646,2024-05-12,2024-05-12 13:15,2024-05-12 15:54,ATL,CHS,B737,2.65,Multi-day,2,2,10234,10156,False,ATL
52647,2024-03-13,2024-03-13 05:15,2024-03-13 09:49,LAX,SAN,A321,4.57,Turn,2,3,10404,10403,False,LAX
52648,2024-01-29,2024-01-29 07:30,2024-01-29 12:47,DFW,AUS,B757,5.3,Overnight,2,3,10253,10318,False,DFW
52649,2024-03-17,2024-03-17 10:00,2024-03-17 12:16,JFK,ROC,B737,2.27,Turn,2,2,10462,10493,False,JFK
52650,2024-06-26,2024-06-26 15:45,2024-06-26 21:08,ORD,STL,B787,5.39,Red-eye,2,4,10124,10057,False,ORD
52651,2024-01-26,2024-01-26 10:45,2024-01-26 15:10,ORD,DTW,B737,4.42,Multi-day,2,2,10029,10078,False,ORD
52652,2024-06-23,2024-06-23 05:00,2024-06-23 07:44,ORD,PIT,A321,2.74,Multi-day,2,3,10088,10086,False,ORD
52653,2024-05-20,2024-05-20 10:00,2024-05-20 14:18,LAX,SJC,A320,4.32,Turn,2,2,10416,10409,True,LAX
52654,2024-03-19,2024-03-19 17:30,2024-03-19 22:30,JFK,BDL,B737,5.0,Turn,2,2,10457,10500,True,JFK
52655,2024-06-26,2024-06-26 13:15,2024-06-26 16:50,ATL,MCO,A320,3.59,Turn,2,2,10129,10190,False,ATL
52656,2024-02-08,2024-02-08 12:45,2024-02-08 15:36,ORD,PIT,A320,2.86,Turn,2,2,10081,10071,False,ORD
52657,2024-05-09,2024-05-09 08:30,2024-05-09 10:00,ATL,MSY,B737,1.51,Overnight,2,2,10187,10207,False,ATL
52658,2024-05-03,2024-05-03 21:00,2024-05-03 22:53,ORD,PIT,B737,1.9,Multi-day,2,2,10124,10011,False,ORD
52659,2024-03-08,2024-03-08 15:00,2024-03-08 17:22,DFW,TUL,A321,2.37,Multi-day,2,3,10304,10288,False,DFW
52660,2024-03-24,2024-03-24 14:00,2024-03-24 16:12,LAX,ONT,B737,2.21,Overnight,2,2,10417,10434,False,LAX
52661,2024-05-25,2024-05-25 10:15,2024-05-25 11:33,JFK,BWI,A321,1.3,Turn,2,3,10465,10452,True,JFK
52662,2024-06-07,2024-06-07 09:30,2024-06-07 13:55,LAX,LAS,A320,4.42,Turn,2,2,10410,10403,False,LAX
52663,2024-06-13,2024-06-13 18:00,2024-06-13 19:07,JFK,ROC,B787,1.12,Turn,2,4,10470,10458,False,JFK
52664,2024-03-25,2024-03-25 06:00,2024-03-25 08:04,ORD,MSP,B757,2.07,Multi-day,2,3,10108,10055,False,ORD
52665,2024-05-31,2024-05-31 05:15,2024-05-31 09:42,DFW,OKC,B737,4.45,Turn,2,2,10310,10298,False,DFW
52666,2024-02-23,2024-02-23 07:00,2024-02-23 11:13,DFW,LBB,A320,4.23,Turn,2,2,10301,10350,True,DFW
52667,2024-03-23,2024-03-23 10:15,2024-03-23 14:22,ORD,MKE,A320,4.12,Overnight,2,2,10098,10114,False,ORD
52668,2024-06-30,2024-06-30 19:15,2024-06-30 21:45,ORD,CLE,A320,2.5,Turn,2,2,10029,10038,False,ORD
52669,2024-01-09,2024-01-09 20:15,2024-01-09 22:27,ORD,STL,A321,2.2,Multi-day,2,3,10074,10093,False,ORD
52670,2024-04-30,2024-04-30 11:15,2024-04-30 14:12,ATL,BNA,B737,2.97,Turn,2,2,10222,10144,False,ATL
52671,2024-05-23,2024-05-23 10:30,2024-05-23 12:14,ORD,DTW,A320,1.75,Turn,2,2,10084,10057,False,ORD
52672,2024-03-29,2024-03-29 06:00,2024-03-29 07:20,DFW,ELP,B757,1.35,Red-eye,2,3,10313,10328,False,DFW
52673,2024-01-20,2024-01-20 08:30,2024-01-20 11:01,ATL,CLT,B767,2.52,Overnight,2,4,10204,10197,False,ATL
52674,2024-03-10,2024-03-10 12:45,2024-03-10 15:43,ATL,MSY,A321,2.97,Turn,2,3,10206,10199,False,ATL
52675,2024-01-30,2024-01-30 08:45,2024-01-30 10:28,ATL,RDU,B767,1.73,Multi-day,2,4,10205,10155,False,ATL
52676,2024-06-15,2024-06-15 17:30,2024-06-15 22:57,ATL,CLT,B737,5.45,Turn,2,2,10195,10231,False,ATL
52677,2024-06-27,2024-06-27 08:30,2024-06-27 13:54,ATL,TPA,B767,5.41,Multi-day,2,4,10246,10166,False,ATL
52678,2024-06-22,2024-06-22 05:45,2024-06-22 07:02,LAX,SMF,B737,1.29,Overnight,2,2,10438,10384,False,LAX
52679,2024-06-17,2024-06-17 14:15,2024-06-17 19:16,LAX,SMF,B737,5.02,Overnight,2,2,10370,10369,False,LAX
52680,2024-02-18,2024-02-18 17:00,2024-02-18 21:07,DFW,OKC,B757,4.12,Turn,2,3,10262,10341,False,DFW
52681,2024-06-15,2024-06-15 14:15,2024-06-15 18:29,ATL,RDU,A320,4.24,Overnight,2,2,10203,10165,False,ATL
52682,2024-05-29,2024-05-29 09:00,2024-05-29 13:53,DFW,LBB,B767,4.89,Turn,2,4,10283,10346,False,DFW
52683,2024-05-27,2024-05-27 11:45,2024-05-27 14:43,DFW,ABQ,A321,2.97,Overnight,2,3,10306,10284,True,DFW
52684,2024-06-30,2024-06-30 06:00,2024-06-30 09:01,DFW,HOU,A320,3.03,Turn,2,2,10313,10265,True,DFW
52685,2024-03-28,2024-03-28 14:00,2024-03-28 16:30,LAX,SAN,B787,2.51,Turn,2,4,10361,10386,False,LAX
52686,2024-02-20,2024-02-20 07:45,2024-02-20 10:45,JFK,SYR,B737,3.01,Turn,2,2,10477,10445,False,JFK
52687,2024-03-23,2024-03-23 06:00,2024-03-23 09:02,LAX,PHX,A320,3.04,Multi-day,2,2,10407,10424,False,LAX
52688,2024-04-06,2024-04-06 14:00,2024-04-06 19:28,DFW,TUL,B787,5.47,Overnight,2,4,10259,10296,False,DFW
52689,2024-02-07,2024-02-07 19:45,2024-02-08 01:12,ORD,DTW,B737,5.45,Turn,2,2,10098,10078,False,ORD
52690,2024-04-06,2024-04-06 13:00,2024-04-06 18:15,ATL,RDU,B737,5.25,Turn,2,2,10159,10218,False,ATL
52691,2024-01-20,2024-01-20 08:45,2024-01-20 12:24,DFW,ABQ,B757,3.66,Overnight,2,3,10281,10348,False,DFW
52692,2024-03-01,2024-03-01 08:15,2024-03-01 12:12,ATL,RDU,B737,3.96,Overnight,2,2,10235,10158,False,ATL
52693,2024-03-11,2024-03-11 08:30,2024-03-11 11:09,ATL,CHS,B737,2.66,Overnight,2,2,10180,10220,False,ATL
52694,2024-05-29,2024-05-29 19:45,2024-05-29 23:15,LAX,SMF,B787,3.51,Turn,2,4,10416,10413,False,LAX
52695,2024-04-19,2024-04-19 13:15,2024-04-19 16:57,DFW,TUL,B757,3.7,Turn,2,3,10292,10332,False,DFW
52696,2024-06-22,2024-06-22 08:00,2024-06-22 11:04,JFK,PHL,B767,3.08,Red-eye,2,4,10487,10472,False,JFK
52697,2024-03-24,2024-03-24 15:45,2024-03-24 20:36,ORD,CMH,A320,4.86,Turn,2,2,10076,10072,False,ORD
52698,2024-03-28,2024-03-28 10:15,2024-03-28 13:36,JFK,SYR,B767,3.36,Overnight,2,4,10483,10464,False,JFK
52699,2024-04-15,2024-04-15 05:30,2024-04-15 07:29,ATL,MIA,B737,1.99,Overnight,2,2,10233,10243,False,ATL
52700,2024-02-01,2024-02-01 19:15,2024-02-01 21:47,LAX,SFO,A321,2.54,Multi-day,2,3,10389,10437,False,LAX
52701,2024-02-12,2024-02-12 14:30,2024-02-12 18:18,ORD,DTW,A320,3.81,Turn,2,2,10034,10122,False,ORD
52702,2024-05-07,2024-05-07 10:30,2024-05-07 13:07,LAX,SMF,B737,2.63,Multi-day,2,2,10425,10381,False,LAX
52703,2024-05-21,2024-05-21 10:00,2024-05-21 11:58,DFW,ABQ,A320,1.98,Turn,2,2,10306,10305,False,DFW
52704,2024-03-05,2024-03-05 07:00,2024-03-05 08:39,ATL,RDU,B737,1.66,Turn,2,2,10143,10168,False,ATL
52705,2024-06-01,2024-06-01 08:15,2024-06-01 13:23,DFW,SAT,A320,5.14,Multi-day,2,2,10282,10317,False,DFW
52706,2024-02-17,2024-02-17 06:00,2024-02-17 10:58,JFK,SYR,B737,4.97,Overnight,2,2,10484,10488,False,JFK
52707,2024-02-25,2024-02-25 20:30,2024-02-25 23:20,JFK,SYR,B737,2.85,Turn,2,2,10486,10499,False,JFK
52708,2024-01-15,2024-01-15 12:00,2024-01-15 14:22,JFK,ROC,B767,2.38,Multi-day,2,4,10444,10453,False,JFK
52709,2024-02-23,2024-02-23 06:15,2024-02-23 10:44,DFW,OKC,A321,4.49,Overnight,2,3,10283,10323,False,DFW
52710,2024-03-07,2024-03-07 06:00,2024-03-07 10:09,JFK,BDL,B737,4.15,Overnight,2,2,10486,10459,False,JFK
52711,2024-04-20,2024-04-20 07:15,2024-04-20 09:35,ORD,MSP,B787,2.33,Turn,2,4,10081,10053,False,ORD
52712,2024-03-15,2024-03-15 12:15,2024-03-15 14:45,JFK,ALB,B737,2.51,Turn,2,2,10448,10466,False,JFK
52713,2024-02-09,2024-02-09 09:45,2024-02-09 14:44,ATL,MSY,B737,4.99,Turn,2,2,10240,10213,False,ATL
52714,2024-05-08,2024-05-08 13:15,2024-05-08 15:53,LAX,SAN,A321,2.64,Overnight,2,3,10353,10369,False,LAX
52715,2024-02-02,2024-02-02 19:00,2024-02-02 20:52,JFK,ROC,B757,1.87,Overnight,2,3,10480,10500,False,JFK
52716,2024-04-14,2024-04-14 20:00,2024-04-15 00:08,ORD,MSP,A321,4.14,Turn,2,3,10014,10085,False,ORD
52717,2024-05-25,2024-05-25 21:15,2024-05-26 00:46,DFW,AUS,B767,3.53,Red-eye,2,4,10343,10328,False,DFW
52718,2024-02-17,2024-02-17 15:45,2024-02-17 17:11,ORD,DTW,B737,1.45,Turn,2,2,10079,10086,False,ORD
52719,2024-06-07,2024-06-07 11:15,2024-06-07 13:30,ORD,PIT,A320,2.25,Overnight,2,2,10029,10094,False,ORD
52720,2024-05-16,2024-05-16 05:45,2024-05-16 10:37,LAX,PHX,B757,4.88,Overnight,2,3,10419,10369,False,LAX
52721,2024-05-24,2024-05-24 07:15,2024-05-24 08:38,ORD,MSP,A320,1.39,Multi-day,2,2,10059,10094,False,ORD
52722,2024-01-31,2024-01-31 08:30,2024-01-31 10:13,DFW,SAT,B757,1.72,Overnight,2,3,10302,10285,False,DFW
52723,2024-06-29,2024-06-29 07:00,2024-06-29 11:07,JFK,DCA,B737,4.12,Overnight,2,2,10446,10445,False,JFK
52724,2024-01-07,2024-01-07 14:30,2024-01-07 18:51,LAX,BUR,A320,4.37,Red-eye,2,2,10353,10393,False,LAX
52725,2024-01-01,2024-01-01 07:45,2024-01-01 10:26,ORD,PIT,A321,2.7,Turn,2,3,10007,10077,False,ORD
52726,2024-02-17,2024-02-17 05:30,2024-02-17 06:53,ATL,RDU,A321,1.38,Red-eye,2,3,10250,10188,False,ATL
52727,2024-05-04,2024-05-04 13:00,2024-05-04 16:22,LAX,BUR,B737,3.37,Overnight,2,2,10410,10367,True,LAX
52728,2024-02-02,2024-02-02 08:30,2024-02-02 12:20,LAX,BUR,A320,3.85,Multi-day,2,2,10356,10439,False,LAX
52729,2024-01-14,2024-01-14 16:30,2024-01-14 21:39,ORD,MSP,A321,5.16,Overnight,2,3,10001,10030,False,ORD
52730,2024-03-16,2024-03-16 06:45,2024-03-16 09:10,ATL,CLT,B737,2.43,Turn,2,2,10250,10132,False,ATL
52731,2024-01-31,2024-01-31 08:15,2024-01-31 11:46,ORD,DTW,A320,3.53,Multi-day,2,2,10124,10026,False,ORD
52732,2024-06-16,2024-06-16 12:15,2024-06-16 15:32,LAX,SFO,A321,3.29,Overnight,2,3,10353,10369,False,LAX
52733,2024-03-08,2024-03-08 09:30,2024-03-08 10:59,DFW,ABQ,B737,1.49,Multi-day,2,2,10277,10299,False,DFW
52734,2024-02-29,2024-02-29 11:15,2024-02-29 15:37,ATL,RDU,B787,4.38,Turn,2,4,10234,10188,False,ATL
52735,2024-01-10,2024-01-10 13:45,2024-01-10 18:04,JFK,BWI,A321,4.33,Turn,2,3,10448,10452,False,JFK
52736,2024-06-05,2024-06-05 22:00,2024-06-06 00:57,ATL,MIA,B737,2.96,Turn,2,2,10170,10160,False,ATL
52737,2024-04-25,2024-04-25 19:15,2024-04-25 20:51,ATL,MSY,B757,1.61,Turn,2,3,10238,10152,False,ATL
52738,2024-04-04,2024-04-04 09:30,2024-04-04 11:15,LAX,SAN,B737,1.76,Overnight,2,2,10425,10368,False,LAX
52739,2024-06-27,2024-06-27 10:00,2024-06-27 14:59,ATL,MSY,B757,5.0,Turn,2,3,10203,10169,False,ATL
52740,2024-04-09,2024-04-09 09:30,2024-04-09 13:00,LAX,SJC,B787,3.51,Multi-day,2,4,10411,10408,False,LAX
52741,2024-06-28,2024-06-28 17:00,2024-06-28 21:50,DFW,HOU,B767,4.85,Overnight,2,4,10292,10265,False,DFW
52742,2024-05-31,2024-05-31 19:00,2024-06-01 00:23,JFK,BOS,B737,5.4,Overnight,2,2,10450,10488,False,JFK
52743,2024-02-01,2024-02-01 11:30,2024-02-01 14:24,DFW,ELP,A320,2.91,Turn,2,2,10259,10337,False,DFW
52744,2024-06-07,2024-06-07 17:45,2024-06-07 20:44,LAX,ONT,B737,2.99,Multi-day,2,2,10419,10388,False,LAX
52745,2024-06-01,2024-06-01 07:30,2024-06-01 12:38,ATL,CLT,B757,5.14,Turn,2,3,10230,10133,False,ATL
52746,2024-01-25,2024-01-25 11:15,2024-01-25 15:01,DFW,ABQ,B737,3.78,Red-eye,2,2,10251,10280,False,DFW
52747,2024-02-27,2024-02-27 08:00,2024-02-27 11:26,ORD,STL,B737,3.44,Turn,2,2,10068,10089,False,ORD
52748,2024-02-25,2024-02-25 20:30,2024-02-26 00:01,ATL,RDU,B787,3.53,Turn,2,4,10212,10186,False,ATL
52749,2024-05-10,2024-05-10 06:30,2024-05-10 07:39,ORD,PIT,A320,1.15,Multi-day,2,2,10095,10010,False,ORD
52750,2024-05-21,2024-05-21 15:45,2024-05-21 20:18,LAX,SAN,B767,4.55,Turn,2,4,10438,10434,False,LAX
52751,2024-01-04,2024-01-04 19:15,2024-01-04 20:49,JFK,BDL,B757,1.58,Turn,2,3,10475,10449,False,JFK
